Gender,Age,Senior Citizen,Married,Dependents,Number of Dependents,City,Zip Code,Population,Referred a Friend,Number of Referrals,Tenure in Months,Internet Service,Phone Service,Avg Monthly GB Download,Unlimited Data,Contract,Monthly Charge,Monthly Extra Data Charge,Monthly Long Distance Charge,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Add-on Services,Streaming TV,Streaming Movies,Streaming Music,Streaming Services,Satisfaction Score,Customer Status,Churn,Churn Reason
1,79,1,0,0,0,Temecula,92592,46171,0,0,21,1,1,9,1,Month-to-Month,93.9881,0.0,21.15,0,0,0,0,0,1,1,0,2,2,Churned,1,Competitor made better offer
1,80,1,0,0,0,Bradley,93426,1363,0,0,1,1,1,8,1,Month-to-Month,70.15,0.0,47.97,0,0,0,0,0,0,0,0,0,2,Churned,1,Competitor made better offer
0,77,1,1,0,0,Nipomo,93444,15405,1,3,32,1,1,3,1,Month-to-Month,110.0234,0.0,7.92,0,1,1,0,2,1,1,0,2,2,Churned,1,Moved
1,65,1,1,0,0,Lee Vining,93541,504,1,1,40,1,1,20,1,Month-to-Month,91.0112,0.0,49.5,0,0,0,0,0,1,1,1,3,1,Churned,1,Competitor had better devices
0,66,1,0,0,0,Palmdale,93591,6787,0,0,2,1,0,6,1,Month-to-Month,23.75,0.0,0.0,0,0,0,0,0,0,0,0,0,3,Churned,1,Competitor offered more data
0,75,1,0,0,0,Clovis,93612,33856,0,0,7,1,1,13,0,Month-to-Month,78.1357,0.0,39.51,0,0,0,0,0,1,0,0,1,3,Churned,1,Competitor made better offer
1,74,1,0,0,0,Cutler,93615,5519,0,0,31,1,1,4,1,Month-to-Month,102.7952,0.0,39.36,0,1,0,0,1,1,1,0,2,3,Churned,1,Competitor made better offer
1,80,1,0,0,0,Dunlap,93621,506,0,0,14,1,1,7,1,Month-to-Month,109.3857,0.0,29.96,0,1,1,0,2,1,1,0,2,1,Churned,1,Product dissatisfaction
0,74,1,0,0,0,Fowler,93625,5635,0,0,15,1,1,9,1,Month-to-Month,75.5933,0.0,23.53,0,0,0,0,0,0,0,0,0,1,Churned,1,Competitor had better devices
0,70,1,1,0,0,South Dos Palos,93665,343,0,0,59,1,1,15,1,Month-to-Month,94.4873,0.0,10.78,0,0,0,0,0,1,1,0,2,2,Churned,1,Price too high
0,76,1,1,0,0,Tranquillity,93668,1130,1,3,46,1,1,17,1,Month-to-Month,98.7217,0.0,49.11,1,1,1,0,3,1,0,0,1,1,Churned,1,Product dissatisfaction
1,72,1,0,0,0,Jolon,93928,254,0,0,25,1,1,6,1,Month-to-Month,87.502,0.0,36.36,0,1,0,0,1,0,1,0,1,3,Churned,1,Poor expertise of online support
1,66,1,0,0,0,Lockwood,93932,538,0,0,16,1,1,14,1,Month-to-Month,98.825,0.0,32.11,0,0,0,0,0,1,1,0,2,3,Churned,1,Poor expertise of phone support
0,75,1,0,0,0,Marina,93933,21759,0,0,1,1,1,15,0,Month-to-Month,69.5,80.0,41.2,0,0,0,0,0,0,0,0,0,2,Churned,1,Price too high
0,65,1,1,0,0,San Lucas,93954,521,1,1,36,1,1,5,1,Month-to-Month,87.0208,0.0,24.54,0,0,0,0,0,0,1,1,2,2,Churned,1,Product dissatisfaction
0,79,1,0,0,0,Daly City,94015,63337,0,0,45,1,1,17,1,One Year,62.0333,0.0,10.67,1,0,1,0,2,0,1,0,1,1,Churned,1,Limited range of services
0,73,1,0,0,0,San Francisco,94109,56330,0,0,25,1,1,22,1,Month-to-Month,106.21,0.0,46.34,0,1,1,0,2,1,1,0,2,2,Churned,1,Price too high
0,79,1,0,0,0,San Francisco,94123,22920,0,0,39,1,1,23,0,Month-to-Month,96.3859,3.8462,41.93,0,0,0,0,0,1,1,0,2,1,Churned,1,Don't know
1,70,1,1,0,0,San Francisco,94130,1458,1,1,31,1,1,21,1,Month-to-Month,93.9129,0.0,47.95,0,0,1,1,2,1,1,0,2,2,Churned,1,Don't know
0,71,1,0,0,0,San Mateo,94402,23393,0,0,3,1,1,28,1,Month-to-Month,77.2667,0.0,30.25,0,0,0,0,0,0,0,0,0,1,Churned,1,Competitor had better devices
0,69,1,0,0,0,Concord,94520,36186,0,0,1,1,1,5,1,Month-to-Month,69.75,0.0,33.84,0,0,0,0,0,0,0,0,0,1,Churned,1,Competitor had better devices
1,70,1,0,0,0,Hayward,94542,11147,0,0,33,1,1,25,0,Month-to-Month,110.7712,2.1212,17.24,0,1,1,1,3,1,1,1,3,1,Churned,1,Product dissatisfaction
0,71,1,1,0,0,Napa,94559,26894,1,1,7,1,1,2,1,Month-to-Month,95.0643,0.0,42.92,0,0,1,0,1,1,1,1,3,2,Churned,1,Attitude of support person
0,67,1,0,0,0,El Sobrante,94803,25399,0,0,19,1,1,15,1,Month-to-Month,77.4605,0.0,16.78,0,0,1,0,1,0,0,0,0,3,Churned,1,Network reliability
0,67,1,1,0,0,San Rafael,94901,40239,1,2,8,1,1,2,1,Month-to-Month,72.9312,0.0,26.99,0,0,0,0,0,1,0,0,1,1,Churned,1,Don't know
1,69,1,0,0,0,Novato,94945,16429,0,0,13,1,1,28,1,Month-to-Month,100.6231,0.0,7.22,1,0,0,0,1,1,1,0,2,1,Churned,1,Attitude of support person
0,75,1,0,0,0,Stinson Beach,94970,781,0,0,10,1,1,18,1,Month-to-Month,79.355,0.0,7.51,0,0,0,0,0,0,1,0,1,1,Churned,1,Competitor had better devices
0,67,1,0,0,0,Los Gatos,95032,24443,0,0,5,1,1,6,1,Month-to-Month,95.54,0.0,45.72,0,0,0,0,0,1,1,0,2,2,Churned,1,Attitude of support person
0,66,1,1,0,0,Moss Landing,95039,899,0,0,1,1,1,23,1,Month-to-Month,86.05,0.0,38.78,0,0,0,0,0,1,0,0,1,1,Churned,1,Competitor had better devices
1,67,1,0,0,0,San Jose,95110,18197,0,0,10,1,0,4,1,Month-to-Month,32.98,0.0,0.0,0,0,0,0,0,0,1,0,1,1,Churned,1,Deceased
0,71,1,1,0,0,San Jose,95126,27023,1,1,53,1,1,6,0,One Year,60.9368,1.8868,21.67,1,0,0,1,2,0,0,0,0,1,Churned,1,Moved
0,74,1,1,0,0,San Jose,95127,60620,1,1,16,1,1,8,1,Month-to-Month,73.6406,0.0,26.12,0,1,0,0,1,0,0,0,0,1,Churned,1,Competitor had better devices
1,70,1,0,0,0,Stockton,95207,49965,0,0,9,1,1,27,1,Month-to-Month,69.2111,0.0,17.56,0,0,0,0,0,0,0,0,0,1,Churned,1,Competitor had better devices
0,76,1,1,0,0,Angels Camp,95222,4264,1,1,32,1,1,22,1,Month-to-Month,104.7359,0.0,43.51,0,0,1,1,2,1,1,0,2,1,Churned,1,Attitude of support person
0,67,1,1,0,0,Sheep Ranch,95251,460,1,1,1,1,1,29,0,Month-to-Month,74.4,30.0,17.36,0,0,0,0,0,0,0,0,0,3,Churned,1,Competitor made better offer
0,80,1,0,0,0,Ballico,95303,809,0,0,8,1,1,20,1,Month-to-Month,70.1062,0.0,14.89,0,0,0,0,0,0,0,0,0,1,Churned,1,Product dissatisfaction
1,67,1,1,0,0,Catheys Valley,95306,986,1,1,12,1,1,27,1,Month-to-Month,88.35,0.0,30.63,0,1,1,0,2,1,0,0,1,3,Churned,1,Service dissatisfaction
1,68,1,1,0,0,Hickman,95323,1055,1,1,4,1,1,20,1,Month-to-Month,86.9125,0.0,18.91,1,0,0,0,1,1,1,0,2,1,Churned,1,Network reliability
0,69,1,1,0,0,Soulsbyville,95372,1519,1,1,70,1,1,20,1,Month-to-Month,101.45,0.0,17.45,0,1,1,0,2,1,1,0,2,1,Churned,1,Competitor had better devices
1,80,1,0,0,0,Escondido,92027,48690,0,0,1,1,1,5,1,Month-to-Month,71.0,0.0,28.64,0,0,0,0,0,0,0,0,0,3,Churned,1,Competitor made better offer
1,73,1,1,0,0,Escondido,92027,48690,1,1,47,1,1,26,1,Month-to-Month,70.4096,0.0,26.95,0,0,0,0,0,0,0,0,0,3,Churned,1,Competitor made better offer
1,73,1,1,0,0,Branscomb,95417,176,1,1,1,1,1,8,1,Month-to-Month,69.25,0.0,37.3,0,0,0,0,0,0,0,0,0,1,Churned,1,Competitor had better devices
0,65,1,0,0,0,Philo,95466,1113,0,0,12,1,1,7,0,Month-to-Month,85.8125,6.6667,28.63,0,1,1,1,3,0,0,0,0,1,Churned,1,Competitor had better devices
0,73,1,0,0,0,Point Arena,95468,1352,0,0,53,1,0,25,1,Month-to-Month,53.8594,0.0,0.0,0,1,1,0,2,1,1,0,2,2,Churned,1,Price too high
0,78,1,1,0,0,Westport,95488,309,0,0,41,1,1,15,1,Month-to-Month,103.8854,0.0,22.56,0,0,1,0,1,1,1,0,2,1,Churned,1,Product dissatisfaction
0,68,1,0,0,0,Gasquet,95543,532,0,0,5,1,1,17,1,Month-to-Month,66.38,0.0,2.27,0,0,0,0,0,0,0,0,0,2,Churned,1,Price too high
0,65,1,1,0,0,Piercy,95587,200,1,1,69,1,1,4,0,Month-to-Month,89.0312,1.5942,16.34,0,1,0,0,1,1,0,0,1,1,Churned,1,Competitor had better devices
0,67,1,0,0,0,Carmichael,95608,58830,0,0,14,1,1,11,1,Month-to-Month,74.0536,0.0,16.32,0,0,0,0,0,0,0,0,0,3,Churned,1,Extra data charges
1,70,1,0,0,0,Citrus Heights,95610,43718,0,0,32,1,1,9,1,Month-to-Month,71.1547,0.0,33.22,0,1,0,0,1,0,0,0,0,1,Churned,1,Competitor had better devices
1,69,1,1,0,0,Herald,95638,1745,1,1,50,1,1,24,1,Month-to-Month,68.897,0.0,4.6,0,0,0,0,0,0,0,0,0,3,Churned,1,Poor expertise of online support
1,73,1,0,0,0,Newcastle,95658,6096,0,0,2,1,0,13,1,Month-to-Month,39.325,0.0,0.0,0,0,1,0,1,0,0,0,0,1,Churned,1,Attitude of support person
0,74,1,0,0,0,Roseville,95678,30614,0,0,23,1,1,29,1,Month-to-Month,107.9783,0.0,17.62,0,1,1,0,2,1,1,0,2,1,Churned,1,Product dissatisfaction
1,78,1,0,0,0,Applegate,95703,1526,0,0,2,1,1,25,1,Month-to-Month,93.725,0.0,5.49,0,0,0,0,0,1,0,0,1,3,Churned,1,Network reliability
0,77,1,1,0,0,Sacramento,95814,16599,1,1,30,1,1,4,1,Month-to-Month,78.8383,0.0,6.23,0,1,1,0,2,0,0,0,0,3,Churned,1,Attitude of support person
1,70,1,0,0,0,Sacramento,95819,15975,0,0,1,0,1,0,0,Month-to-Month,19.45,0.0,22.92,0,0,0,0,0,0,0,0,0,1,Churned,1,Limited range of services
1,78,1,1,0,0,Sacramento,95835,854,0,0,32,1,1,9,1,Month-to-Month,82.1438,0.0,48.95,0,0,0,0,0,1,0,0,1,3,Churned,1,Extra data charges
1,75,1,0,0,0,Sacramento,95838,34894,0,0,16,1,1,16,1,Month-to-Month,63.9938,0.0,36.83,0,0,0,1,1,1,0,0,1,1,Churned,1,Price too high
1,75,1,0,0,0,Butte City,95920,303,0,0,38,1,1,2,1,Month-to-Month,98.2697,0.0,47.39,0,0,0,1,1,1,1,0,2,1,Churned,1,Service dissatisfaction
0,76,1,0,0,0,Clipper Mills,95930,282,0,0,2,1,1,20,1,Month-to-Month,90.125,0.0,12.96,0,1,1,1,3,0,1,0,1,3,Churned,1,Poor expertise of online support
0,70,1,1,0,0,Quincy,95971,6189,1,1,17,1,1,16,1,Month-to-Month,78.1882,0.0,9.5,0,0,0,0,0,0,1,0,1,2,Churned,1,Competitor made better offer
0,67,1,1,0,0,Sutter,95982,3193,1,1,3,1,0,20,1,Month-to-Month,31.2333,0.0,0.0,0,0,0,0,0,1,0,0,1,1,Churned,1,Competitor had better devices
1,69,1,0,0,0,Twain,95984,73,0,0,1,1,0,21,1,Month-to-Month,25.05,0.0,0.0,0,0,0,0,0,0,0,0,0,1,Churned,1,Competitor had better devices
1,70,1,1,0,0,Adin,96006,615,1,1,43,1,0,21,1,Month-to-Month,54.4698,0.0,0.0,0,1,1,0,2,1,1,0,2,1,Churned,1,Competitor had better devices
0,74,1,1,0,0,Paskenta,96074,263,1,2,10,1,1,4,1,Month-to-Month,85.665,0.0,46.5,0,0,0,0,0,0,1,0,1,1,Churned,1,Limited range of services
1,77,1,0,0,0,Red Bluff,96080,26438,0,0,37,1,1,2,1,Month-to-Month,109.6419,0.0,41.85,1,1,0,0,2,1,1,0,2,1,Churned,1,Lack of affordable download/upload speed
0,66,1,1,0,0,Doyle,96109,1177,1,1,12,1,1,4,1,Month-to-Month,101.5458,0.0,48.5,0,1,0,0,1,1,1,0,2,1,Churned,1,Product dissatisfaction
0,70,1,0,0,0,Sierra City,96125,348,0,0,35,1,1,29,0,Month-to-Month,99.2586,2.2857,35.1,0,0,0,0,0,1,1,0,2,2,Churned,1,Don't know
1,68,1,0,0,0,Tahoe Vista,96148,678,0,0,1,1,1,10,1,Month-to-Month,69.6,0.0,45.8,0,0,0,0,0,0,0,0,0,2,Churned,1,Poor expertise of online support
1,65,1,0,0,0,Los Angeles,90007,45025,0,0,1,1,1,13,1,Month-to-Month,78.45,0.0,18.37,0,0,0,0,0,1,0,0,1,1,Churned,1,Product dissatisfaction
1,76,1,0,0,0,San Diego,92121,4258,0,0,9,1,1,21,1,Month-to-Month,84.7222,0.0,12.91,0,0,0,0,0,0,1,0,1,3,Churned,1,Competitor made better offer
0,73,1,0,0,0,Los Angeles,90024,44150,0,0,38,1,1,30,1,One Year,65.7197,0.0,5.75,0,1,1,1,3,1,0,0,1,3,Churned,1,Lack of affordable download/upload speed
0,70,1,0,0,0,Los Angeles,90028,30568,0,0,51,1,1,11,1,Month-to-Month,96.3392,0.0,19.49,0,0,1,0,1,1,1,0,2,2,Churned,1,Long distance charges
1,68,1,0,0,0,Los Angeles,90039,29310,0,0,5,1,1,25,1,Month-to-Month,89.21,0.0,41.83,0,0,0,0,0,1,0,0,1,3,Churned,1,Service dissatisfaction
1,77,1,0,0,0,Culver City,90230,31963,0,0,2,1,1,25,1,Month-to-Month,79.2,0.0,23.46,0,0,0,0,0,0,0,0,0,3,Churned,1,Long distance charges
1,73,1,0,0,0,Culver City,90232,15195,0,0,2,1,1,6,1,Month-to-Month,52.1,0.0,25.74,1,1,0,0,2,0,0,0,0,1,Churned,1,Extra data charges
0,71,1,1,0,0,Gardena,90248,9960,1,1,1,1,1,11,1,Month-to-Month,95.1,0.0,4.89,0,0,0,0,0,1,1,0,2,1,Churned,1,Price too high
0,69,1,1,0,0,Torrance,90501,40705,1,1,53,1,1,6,1,Month-to-Month,104.7057,0.0,7.94,0,1,0,0,1,1,1,0,2,1,Churned,1,Price too high
0,80,1,1,0,0,Montebello,90640,62425,1,1,51,1,1,30,1,Month-to-Month,93.1559,0.0,22.14,1,0,1,0,2,1,0,0,1,1,Churned,1,Limited range of services
0,66,1,1,0,0,Lakewood,90713,27563,0,0,72,1,1,2,1,Two Year,106.8049,0.0,6.03,0,1,1,0,2,1,1,0,2,3,Churned,1,Extra data charges
0,79,1,0,0,0,Arcadia,91007,30933,0,0,5,1,1,11,1,Month-to-Month,89.95,0.0,4.59,0,0,0,0,0,1,1,0,2,1,Churned,1,Network reliability
0,80,1,0,0,0,Canoga Park,91304,49242,0,0,1,1,1,18,1,Month-to-Month,75.35,0.0,28.49,0,0,0,0,0,0,0,0,0,3,Churned,1,Attitude of support person
1,78,1,0,0,0,Stevenson Ranch,91381,9937,0,0,11,1,1,5,1,Month-to-Month,82.4409,0.0,4.1,0,0,0,0,0,0,1,0,1,2,Churned,1,Extra data charges
1,67,1,1,0,0,Castaic,91384,22177,1,1,50,1,1,4,0,Month-to-Month,97.774,1.0,31.56,0,1,1,0,2,1,0,0,1,3,Churned,1,Price too high
0,73,1,0,0,0,Van Nuys,91401,40376,0,0,5,1,1,28,1,Month-to-Month,47.45,0.0,18.69,0,0,1,0,1,0,0,0,0,1,Churned,1,Product dissatisfaction
0,75,1,0,0,0,North Hollywood,91605,57146,0,0,5,1,1,12,1,Month-to-Month,100.52,0.0,36.36,0,1,0,0,1,0,1,0,1,1,Churned,1,Moved
0,67,1,0,0,0,West Covina,91790,44099,0,0,9,1,1,15,1,Month-to-Month,102.1556,0.0,10.66,0,1,0,0,1,1,1,0,2,1,Churned,1,Competitor had better devices
1,75,1,0,0,0,Campo,91906,3133,0,0,2,1,1,28,1,Month-to-Month,57.975,0.0,9.55,0,0,0,0,0,0,0,0,0,1,Churned,1,Competitor offered more data
0,80,1,1,0,0,Chula Vista,91915,9278,1,2,51,1,1,22,1,Month-to-Month,81.2951,0.0,43.58,0,1,1,0,2,0,0,0,0,2,Churned,1,Competitor offered more data
0,72,1,1,0,0,Spring Valley,91978,7863,0,0,26,1,1,18,0,Month-to-Month,104.2404,3.4615,1.26,0,1,1,0,2,1,1,1,3,1,Churned,1,Product dissatisfaction
1,70,1,1,0,0,Bonsall,92003,3849,1,1,18,1,0,12,1,Month-to-Month,45.0389,0.0,0.0,0,0,1,0,1,1,1,1,3,2,Churned,1,Service dissatisfaction
1,73,1,1,0,0,Escondido,92029,17944,1,1,1,1,1,9,1,Month-to-Month,49.55,0.0,24.24,1,0,0,0,1,0,0,0,0,1,Churned,1,Limited range of services
1,75,1,1,0,0,Pala,92059,1831,1,1,2,1,1,20,1,Month-to-Month,57.55,0.0,6.86,0,1,0,0,1,0,0,0,0,1,Churned,1,Competitor had better devices
0,70,1,1,0,0,Pauma Valley,92061,2615,1,1,29,1,1,21,0,Month-to-Month,94.6621,1.7241,35.38,0,1,1,0,2,0,1,1,2,3,Churned,1,Extra data charges
1,77,1,0,0,0,Vista,92084,44692,0,0,1,1,0,15,1,Month-to-Month,25.25,0.0,0.0,0,0,0,0,0,0,0,0,0,2,Churned,1,Price too high
0,80,1,1,0,0,San Diego,92129,47224,1,1,46,1,1,22,1,Month-to-Month,101.7402,0.0,5.36,0,0,1,0,1,1,1,0,2,1,Churned,1,Competitor made better offer
1,78,1,0,0,0,Indian Wells,92210,3873,0,0,1,1,1,22,0,Month-to-Month,71.15,20.0,24.75,0,0,0,0,0,0,0,0,0,3,Churned,1,Competitor made better offer
1,69,1,0,0,0,Desert Hot Springs,92241,5529,0,0,20,1,1,5,1,Month-to-Month,76.045,0.0,11.82,1,0,0,0,1,0,0,0,0,1,Churned,1,Attitude of support person
0,71,1,1,0,0,North Palm Springs,92258,732,1,1,46,1,1,3,0,Month-to-Month,78.3739,0.4348,48.62,0,0,0,0,0,0,1,0,1,3,Churned,1,Competitor offered more data
0,70,1,0,0,0,Crestline,92325,10484,0,0,2,1,1,14,1,Month-to-Month,98.375,0.0,25.19,0,0,0,0,0,1,1,0,2,1,Churned,1,Lack of affordable download/upload speed
1,66,1,0,0,0,Lucerne Valley,92356,5256,0,0,1,1,1,22,1,Month-to-Month,55.8,0.0,26.22,1,0,1,0,2,0,0,0,0,1,Churned,1,Service dissatisfaction
0,77,1,0,0,0,Redlands,92373,31230,0,0,41,1,1,21,1,Month-to-Month,102.1402,0.0,42.06,0,0,1,0,1,1,1,0,2,1,Churned,1,Competitor had better devices
0,71,1,1,0,0,Running Springs,92382,5395,1,1,66,1,1,15,0,Two Year,78.1,2.2727,30.03,1,1,1,1,4,1,0,0,1,1,Churned,1,Competitor offered higher download speeds
0,68,1,0,0,0,Victorville,92394,12083,0,0,35,1,1,25,1,Month-to-Month,99.8943,0.0,39.69,0,0,1,0,1,1,1,0,2,3,Churned,1,Competitor offered more data
0,71,1,1,0,0,Wrightwood,92397,4253,0,0,10,1,1,24,1,Month-to-Month,91.43,0.0,16.88,0,0,1,0,1,0,1,0,1,2,Churned,1,Competitor made better offer
1,79,1,0,0,0,San Bernardino,92408,12149,0,0,26,1,1,27,1,Month-to-Month,90.4538,0.0,34.69,0,0,0,0,0,1,1,0,2,3,Churned,1,Attitude of support person
1,80,1,0,0,0,Riverside,92508,17147,0,0,18,1,1,21,1,Month-to-Month,83.6583,0.0,2.36,0,1,0,1,2,0,0,0,0,1,Churned,1,Competitor offered more data
0,65,1,0,0,0,Lake Elsinore,92532,4546,0,0,1,1,1,12,1,Month-to-Month,71.65,0.0,28.46,0,0,0,0,0,0,0,0,0,2,Churned,1,Competitor offered more data
1,70,1,0,0,0,Perris,92570,36817,0,0,1,1,1,23,1,Month-to-Month,74.2,0.0,48.95,0,0,0,0,0,0,0,0,0,2,Churned,1,Price too high
0,68,1,1,0,0,Temecula,92590,3070,1,8,43,1,1,20,0,Month-to-Month,102.0558,3.4884,31.25,0,1,0,0,1,1,1,0,2,1,Churned,1,Product dissatisfaction
0,80,1,1,0,0,Temecula,92592,46171,1,3,25,1,1,25,1,One Year,87.098,0.0,33.63,1,0,0,0,1,0,1,0,1,1,Churned,1,Competitor made better offer
0,77,1,1,0,0,Irvine,92620,26419,1,1,36,1,1,3,1,Month-to-Month,95.4472,0.0,16.61,0,1,0,0,1,1,1,0,2,3,Churned,1,Lack of affordable download/upload speed
0,65,1,1,0,0,Corona Del Mar,92625,13422,1,1,1,1,1,13,1,Month-to-Month,70.85,0.0,49.6,0,0,0,0,0,0,0,0,0,2,Churned,1,Long distance charges
0,66,1,1,0,0,Santa Ana,92705,44117,1,1,41,1,1,29,1,One Year,110.6073,0.0,45.04,0,1,1,1,3,1,1,0,2,2,Churned,1,Don't know
0,70,1,0,0,0,Camarillo,93010,42853,0,0,1,1,1,12,1,Month-to-Month,69.1,0.0,16.19,0,0,0,0,0,0,0,0,0,3,Churned,1,Moved
1,69,1,0,0,0,Somis,93066,2966,0,0,2,1,1,14,1,Month-to-Month,74.775,0.0,43.96,0,0,1,0,1,0,0,0,0,2,Churned,1,Competitor made better offer
0,66,1,0,0,0,Coalinga,93210,18036,0,0,49,1,1,2,1,Month-to-Month,96.2908,0.0,32.36,0,0,0,0,0,1,1,0,2,2,Churned,1,Attitude of support person
1,75,1,0,0,0,Ducor,93218,823,0,0,6,1,1,27,0,Month-to-Month,72.35,3.3333,8.91,0,0,1,0,1,0,0,0,0,1,Churned,1,Competitor offered more data
1,75,1,1,0,0,Huron,93234,6918,1,1,7,1,1,12,1,Month-to-Month,92.4071,0.0,21.43,0,0,0,0,0,0,1,0,1,1,Churned,1,Competitor made better offer
1,67,1,0,0,0,Mc Kittrick,93251,302,0,0,20,1,1,15,1,Month-to-Month,86.375,0.0,29.29,0,0,0,0,0,0,1,1,2,1,Churned,1,Price too high
1,75,1,1,0,0,Visalia,93277,44741,0,0,54,1,1,8,1,One Year,99.5019,0.0,33.49,0,1,0,0,1,1,1,1,3,2,Churned,1,Lack of affordable download/upload speed
1,74,1,0,0,0,Woody,93287,88,0,0,2,1,1,21,1,Month-to-Month,65.825,0.0,15.32,0,0,0,0,0,0,0,0,0,3,Churned,1,Extra data charges
1,74,1,0,0,0,Boron,93516,2241,0,0,30,1,0,7,0,Month-to-Month,39.0983,3.3333,0.0,0,0,1,0,1,1,0,0,1,2,Churned,1,Don't know
0,67,1,1,0,0,Palmdale,93551,34045,1,1,58,1,1,5,1,Month-to-Month,100.2172,0.0,3.18,0,0,1,0,1,1,1,1,3,1,Churned,1,Competitor had better devices
1,74,1,1,0,0,Palmdale,93591,6787,1,1,68,1,1,24,1,Month-to-Month,100.7596,0.0,21.33,0,1,0,0,1,1,1,1,3,1,Churned,1,Competitor offered more data
1,69,1,1,0,0,Helm,93627,152,1,1,24,1,1,12,1,Month-to-Month,94.3354,0.0,13.38,0,0,0,0,0,1,1,1,3,2,Churned,1,Price too high
0,70,1,1,0,0,Parlier,93648,12587,1,1,27,1,1,7,1,Month-to-Month,92.9704,0.0,39.49,0,1,1,0,2,0,1,1,2,1,Churned,1,Service dissatisfaction
1,79,1,0,0,0,Daly City,94014,47453,0,0,2,1,0,11,1,Month-to-Month,20.925,0.0,0.0,0,0,0,0,0,0,0,0,0,1,Churned,1,Competitor had better devices
1,76,1,0,0,0,Half Moon Bay,94019,17929,0,0,29,1,1,16,1,Month-to-Month,98.7155,0.0,20.98,0,0,0,1,1,1,1,0,2,1,Churned,1,Attitude of support person
0,78,1,1,0,0,Loma Mar,94021,148,1,1,5,1,1,14,0,Month-to-Month,68.79,4.0,6.66,0,0,1,0,1,0,0,0,0,2,Churned,1,Competitor offered more data
1,79,1,0,0,0,Atherton,94027,6876,0,0,28,1,1,10,1,Month-to-Month,103.2375,0.0,28.14,0,0,1,1,2,1,1,0,2,2,Churned,1,Competitor made better offer
0,73,1,0,0,0,San Francisco,94104,384,0,0,24,1,1,26,1,Month-to-Month,104.0292,0.0,3.23,0,1,1,0,2,1,1,0,2,3,Churned,1,Attitude of support person
1,74,1,1,0,0,Concord,94519,18650,1,7,43,1,1,13,1,One Year,112.3314,0.0,8.75,1,0,1,1,3,1,1,0,2,2,Churned,1,Limited range of services
0,73,1,0,0,0,Crockett,94525,3193,0,0,2,1,1,24,1,Month-to-Month,47.275,0.0,5.57,1,0,1,0,2,1,0,0,1,1,Churned,1,Long distance charges
0,71,1,1,0,0,Fairfield,94533,77683,1,6,66,1,1,14,1,Month-to-Month,104.1197,0.0,49.85,0,0,0,1,1,1,1,0,2,2,Churned,1,Extra data charges
1,68,1,1,0,0,Pinole,94564,16717,1,1,66,1,1,11,1,One Year,105.6856,0.0,27.75,0,0,1,1,2,1,1,0,2,2,Churned,1,Don't know
1,70,1,0,0,0,Port Costa,94569,173,0,0,31,1,1,2,1,Month-to-Month,71.521,0.0,15.43,0,0,0,0,0,0,0,0,0,1,Churned,1,Attitude of support person
1,66,1,0,0,0,Vallejo,94590,37218,0,0,37,1,1,2,1,Month-to-Month,96.7649,0.0,3.3,0,0,0,0,0,1,1,0,2,2,Churned,1,Attitude of service provider
0,65,1,0,0,0,Oakland,94601,54876,0,0,24,1,1,30,1,Month-to-Month,101.6729,0.0,28.98,0,1,0,0,1,1,1,1,3,3,Churned,1,Attitude of support person
0,78,1,0,0,0,San Pablo,94806,55720,0,0,2,1,1,25,1,Month-to-Month,46.325,0.0,43.66,0,0,0,0,0,0,0,0,0,2,Churned,1,Attitude of support person
1,74,1,0,0,0,San Rafael,94903,28403,0,0,8,1,1,6,1,Month-to-Month,75.7812,0.0,13.8,0,0,0,0,0,0,0,0,0,3,Churned,1,Competitor offered more data
0,78,1,1,0,0,Corte Madera,94925,9038,1,1,1,1,1,21,1,Month-to-Month,80.3,0.0,17.51,1,0,0,0,1,0,0,0,0,1,Churned,1,Competitor had better devices
1,79,1,0,0,0,Point Reyes Station,94956,1885,0,0,9,1,1,2,1,Month-to-Month,83.5167,0.0,43.34,0,0,0,0,0,1,0,0,1,2,Churned,1,Attitude of support person
1,76,1,0,0,0,Boulder Creek,95006,10520,0,0,49,1,1,15,1,Month-to-Month,92.1602,0.0,44.88,0,0,1,0,1,0,1,0,1,2,Churned,1,Attitude of support person
0,67,1,0,0,0,Morgan Hill,95037,41707,0,0,1,1,0,9,1,Month-to-Month,25.1,0.0,0.0,0,0,0,0,0,0,0,0,0,3,Churned,1,Competitor made better offer
1,80,1,0,0,0,San Jose,95110,18197,0,0,17,1,1,28,1,Month-to-Month,88.0529,0.0,30.37,0,1,1,0,2,1,0,0,1,1,Churned,1,Service dissatisfaction
0,77,1,0,0,0,Stockton,95206,49657,0,0,3,1,1,3,1,Month-to-Month,86.9667,0.0,2.98,0,0,0,0,0,1,0,0,1,2,Churned,1,Price too high
1,73,1,0,0,0,Stockton,95209,30814,0,0,30,1,1,8,0,Month-to-Month,98.9117,2.6667,43.61,0,1,0,0,1,1,1,0,2,1,Churned,1,Product dissatisfaction
0,74,1,1,0,0,Murphys,95247,4353,1,1,41,1,1,18,1,Month-to-Month,79.8427,0.0,45.84,1,0,1,0,2,0,0,0,0,1,Churned,1,Competitor offered more data
1,76,1,1,0,0,Crows Landing,95313,1508,1,1,42,1,1,21,1,Month-to-Month,76.8905,0.0,2.9,1,0,0,0,1,0,0,0,0,1,Churned,1,Attitude of support person
